29	03 Aug 20	17:58:15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	03 Aug 20	17:59:15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	03 Aug 20	18:00:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	03 Aug 20	18:01:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	03 Aug 20	18:02:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	03 Aug 20	18:03:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	03 Aug 20	18:04:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	03 Aug 20	18:05:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	03 Aug 20	18:06:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	03 Aug 20	18:07:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	03 Aug 20	18:08:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	03 Aug 20	18:09:16	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
41	03 Aug 20	18:10:16	1	0	0	0	0	0	0	0	0	0	11283	0	0	0	0	0	0	0	0
42	03 Aug 20	18:11:16	1	0	0	0	0	0	0	0	0	0	11053	0	0	0	9	0	0	0	0
43	03 Aug 20	18:12:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
44	03 Aug 20	18:13:16	1	0	0	0	0	0	0	0	0	0	9271	0	0	0	0	0	0	0	0
45	03 Aug 20	18:14:16	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0
46	03 Aug 20	18:15:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
47	03 Aug 20	18:16:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28027	19	0	0	0
48	03 Aug 20	18:17:16	1	0	0	0	0	0	0	0	0	0	8	0	0	0	37305	0	0	0	0
49	03 Aug 20	18:18:16	1	0	0	0	0	0	0	0	6	0	0	0	0	0	14	0	0	0	0
50	03 Aug 20	18:19:16	1	0	0	0	0	0	0	0	1	0	0	0	0	0	21	0	0	0	0
51	03 Aug 20	18:20:16	1	0	0	0	0	0	0	0	3	0	1612	0	0	0	39	1	0	0	0
52	03 Aug 20	18:21:16	1	0	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	0	0
53	03 Aug 20	18:22:16	1	0	0	0	0	0	0	0	7	0	5441	0	0	0	1	0	0	0	18
54	03 Aug 20	18:23:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0
55	03 Aug 20	18:24:16	1	0	0	0	0	0	0	0	1	0	206	0	0	0	25	12	0	0	0
56	03 Aug 20	18:25:16	1	0	0	0	0	0	0	0	0	0	5554	0	0	0	0	1	0	0	0
57	03 Aug 20	18:26:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	03 Aug 20	18:27:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
59	03 Aug 20	18:28:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
60	03 Aug 20	18:29:16	1	0	0	0	0	0	0	0	0	0	3827	0	0	0	2	0	0	0	0
61	03 Aug 20	18:30:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
62	03 Aug 20	18:31:16	1	0	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	16
63	03 Aug 20	18:32:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0
64	03 Aug 20	18:33:16	1	0	0	0	0	0	0	0	0	0	2	0	0	0	24	0	0	0	0
65	03 Aug 20	18:34:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6
66	03 Aug 20	18:35:16	1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	1
67	03 Aug 20	18:36:16	1	0	0	0	0	0	0	0	0	59	2062	0	0	3	665	0	0	0	0
68	03 Aug 20	18:37:16	1	0	0	0	0	0	0	0	0	2	5768	0	0	0	6	0	0	0	0
69	03 Aug 20	18:38:16	1	0	0	0	0	0	0	0	0	0	63	0	0	0	31	0	0	0	0
70	03 Aug 20	18:39:16	1	0	0	0	0	0	0	0	0	2	16	0	0	0	141	0	0	0	0
71	03 Aug 20	18:40:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	03 Aug 20	18:41:16	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
73	03 Aug 20	18:42:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2596	0	0	8	35
74	03 Aug 20	18:43:16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	80	1
75	03 Aug 20	18:44:16	1	0	0	0	0	0	0	0	0	0	34	4	0	0	4	0	0	38	0
76	03 Aug 20	18:45:17	1	0	0	0	0	0	0	0	0	0	40	1	0	0	12	0	0	12	0
77	03 Aug 20	18:46:17	1	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	90	0
78	03 Aug 20	18:47:17	1	0	0	0	0	0	0	0	0	0	0	51	0	0	11	0	0	57	0
79	03 Aug 20	18:48:17	1	0	0	0	0	0	0	0	0	0	0	1	0	0	10771	0	0	20	0
80	03 Aug 20	18:49:17	1	0	0	0	0	0	0	0	0	0	0	2	0	0	6622	0	0	15	6
81	03 Aug 20	18:50:17	1	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	32	1
82	03 Aug 20	18:51:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13282	0
83	03 Aug 20	18:52:17	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0
84	03 Aug 20	18:53:17	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
85	03 Aug 20	18:54:17	1	0	0	0	0	0	0	0	0	0	1963	0	0	0	0	0	0	32	0
86	03 Aug 20	18:55:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0
87	03 Aug 20	18:56:17	1	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	30	0
88	03 Aug 20	18:57:17	1	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	3	0
89	03 Aug 20	18:58:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
90	03 Aug 20	18:59:17	1	0	0	0	0	0	0	0	0	28	1	0	0	0	0	0	0	10	0
91	03 Aug 20	19:00:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
92	03 Aug 20	19:01:17	1	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0
93	03 Aug 20	19:02:17	1	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	7383	0
94	03 Aug 20	19:03:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
95	03 Aug 20	19:04:17	1	0	0	0	0	0	0	1	2	0	0	24	56	3	2	108	1	34	0
96	03 Aug 20	19:05:17	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
97	03 Aug 20	19:06:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
98	03 Aug 20	19:07:17	1	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	12554	0
99	03 Aug 20	19:08:17	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10288	0
100	03 Aug 20	19:09:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	03 Aug 20	19:10:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
102	03 Aug 20	19:11:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
103	03 Aug 20	19:12:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
104	03 Aug 20	19:13:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105	03 Aug 20	19:14:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	03 Aug 20	19:15:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	03 Aug 20	19:16:17	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
108	03 Aug 20	19:17:17	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	11	0	0
109	03 Aug 20	19:18:17	1	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0
110	03 Aug 20	19:19:17	1	0	0	0	0	0	0	0	0	5168	0	0	0	0	0	0	0	0	0
111	03 Aug 20	19:20:17	1	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0
112	03 Aug 20	19:21:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
113	03 Aug 20	19:22:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	03 Aug 20	19:23:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	03 Aug 20	19:24:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	03 Aug 20	19:25:17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	03 Aug 20	19:26:17	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
118	03 Aug 20	19:27:17	1	0	0	0	0	0	0	1	0	58	0	0	0	0	0	0	0	0	0
119	03 Aug 20	19:28:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	03 Aug 20	19:29:18	1	0	0	0	0	0	0	48	0	3	0	0	0	0	0	0	0	0	0
121	03 Aug 20	19:30:18	1	0	0	0	0	0	0	3365	0	47	0	0	0	0	0	0	0	0	0
122	03 Aug 20	19:31:18	1	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0
123	03 Aug 20	19:32:18	1	0	0	0	0	0	0	8135	0	0	0	0	0	0	0	0	0	0	0
124	03 Aug 20	19:33:18	1	0	0	0	0	0	0	68	0	0	0	0	0	1	0	0	0	0	2
125	03 Aug 20	19:34:18	1	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	1
126	03 Aug 20	19:35:18	1	0	0	0	0	0	0	17	0	0	3381	0	0	0	0	0	0	0	1
127	03 Aug 20	19:36:18	1	0	0	0	0	0	0	28810	0	0	3	0	0	0	0	0	0	0	0
128	03 Aug 20	19:37:18	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
129	03 Aug 20	19:38:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	03 Aug 20	19:39:18	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
131	03 Aug 20	19:40:18	1	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0
132	03 Aug 20	19:41:18	1	0	0	0	0	0	0	21	0	0	1166	0	0	0	0	0	0	0	0
133	03 Aug 20	19:42:18	1	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
134	03 Aug 20	19:43:18	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
135	03 Aug 20	19:44:18	1	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0
136	03 Aug 20	19:45:18	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
137	03 Aug 20	19:46:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	03 Aug 20	19:47:18	1	0	0	0	0	0	0	0	0	0	2551	0	0	0	0	0	0	0	0
139	03 Aug 20	19:48:18	1	0	0	0	0	0	0	0	0	0	5264	0	0	0	0	0	0	0	0
140	03 Aug 20	19:49:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	03 Aug 20	19:50:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	03 Aug 20	19:51:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	03 Aug 20	19:52:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	03 Aug 20	19:53:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	03 Aug 20	19:54:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	03 Aug 20	19:55:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	03 Aug 20	19:56:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	03 Aug 20	19:57:18	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
149	03 Aug 20	19:58:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	03 Aug 20	19:59:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	03 Aug 20	20:00:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	03 Aug 20	20:01:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
153	03 Aug 20	20:02:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	03 Aug 20	20:03:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	03 Aug 20	20:04:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	03 Aug 20	20:05:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	03 Aug 20	20:06:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	03 Aug 20	20:07:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	03 Aug 20	20:08:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	03 Aug 20	20:09:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
161	03 Aug 20	20:10:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	03 Aug 20	20:11:18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	03 Aug 20	20:12:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	03 Aug 20	20:13:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	03 Aug 20	20:14:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	03 Aug 20	20:15:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	03 Aug 20	20:16:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	03 Aug 20	20:17:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	03 Aug 20	20:18:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	03 Aug 20	20:19:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
171	03 Aug 20	20:20:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	03 Aug 20	20:21:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	03 Aug 20	20:22:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	03 Aug 20	20:23:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	03 Aug 20	20:24:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	03 Aug 20	20:25:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	03 Aug 20	20:26:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	03 Aug 20	20:27:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	03 Aug 20	20:28:19	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
180	03 Aug 20	20:29:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	03 Aug 20	20:30:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	03 Aug 20	20:31:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	03 Aug 20	20:32:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	03 Aug 20	20:33:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	03 Aug 20	20:34:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	03 Aug 20	20:35:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	03 Aug 20	20:36:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	03 Aug 20	20:37:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	03 Aug 20	20:38:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	03 Aug 20	20:39:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	03 Aug 20	20:40:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	03 Aug 20	20:41:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	03 Aug 20	20:42:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	03 Aug 20	20:43:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	03 Aug 20	20:44:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	03 Aug 20	20:45:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	03 Aug 20	20:46:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	03 Aug 20	20:47:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	03 Aug 20	20:48:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	03 Aug 20	20:49:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	03 Aug 20	20:50:19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	03 Aug 20	20:51:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	03 Aug 20	20:52:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	03 Aug 20	20:53:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	03 Aug 20	20:54:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	03 Aug 20	20:55:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	03 Aug 20	20:56:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	03 Aug 20	20:57:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	03 Aug 20	20:58:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	03 Aug 20	20:59:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	03 Aug 20	21:00:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	03 Aug 20	21:01:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	03 Aug 20	21:02:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	03 Aug 20	21:03:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	03 Aug 20	21:04:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	03 Aug 20	21:05:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	03 Aug 20	21:06:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	03 Aug 20	21:07:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	03 Aug 20	21:08:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	03 Aug 20	21:09:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	03 Aug 20	21:10:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	03 Aug 20	21:11:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	03 Aug 20	21:12:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	03 Aug 20	21:13:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	03 Aug 20	21:14:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	03 Aug 20	21:15:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	03 Aug 20	21:16:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
228	03 Aug 20	21:17:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	03 Aug 20	21:18:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	03 Aug 20	21:19:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	03 Aug 20	21:20:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	03 Aug 20	21:21:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	03 Aug 20	21:22:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	03 Aug 20	21:23:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	03 Aug 20	21:24:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	03 Aug 20	21:25:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	03 Aug 20	21:26:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	03 Aug 20	21:27:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	03 Aug 20	21:28:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	03 Aug 20	21:29:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	03 Aug 20	21:30:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	03 Aug 20	21:31:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	03 Aug 20	21:32:20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	03 Aug 20	21:33:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	03 Aug 20	21:34:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	03 Aug 20	21:35:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	03 Aug 20	21:36:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	03 Aug 20	21:37:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	03 Aug 20	21:38:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	03 Aug 20	21:39:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	03 Aug 20	21:40:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
252	03 Aug 20	21:41:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	03 Aug 20	21:42:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
254	03 Aug 20	21:43:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	03 Aug 20	21:44:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	03 Aug 20	21:45:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	03 Aug 20	21:46:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	03 Aug 20	21:47:21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
